INFO:    underlay of /usr/bin/nvidia-smi required more than 50 (517) bind mounts
Args parsed!
Beginning training
Beginning epoch 1
Epoch 22, Bag number 600, Training Loss 0.00480, Training Accuracy = 0.99667
Epoch 22, Bag number 700, Training Loss 0.00796, Training Accuracy = 0.99571
Epoch 22, Bag number 800, Training Loss 0.00868, Training Accuracy = 0.99500
Epoch 22, Bag number 900, Training Loss 0.00794, Training Accuracy = 0.99556
Epoch 22, Bag number 1000, Training Loss 0.00724, Training Accuracy = 0.99600
Beginning epoch 23
Epoch 23, Bag number 100, Training Loss 0.00026, Training Accuracy = 1.00000
Epoch 23, Bag number 200, Training Loss 0.00045, Training Accuracy = 1.00000
Epoch 23, Bag number 300, Training Loss 0.00126, Training Accuracy = 1.00000
Epoch 23, Bag number 400, Training Loss 0.00301, Training Accuracy = 0.99750
Epoch 23, Bag number 500, Training Loss 0.00254, Training Accuracy = 0.99800
Epoch 23, Bag number 600, Training Loss 0.00386, Training Accuracy = 0.99667
Epoch 23, Bag number 700, Training Loss 0.00680, Training Accuracy = 0.99571
Epoch 23, Bag number 800, Training Loss 0.00813, Training Accuracy = 0.99500
Epoch 23, Bag number 900, Training Loss 0.00738, Training Accuracy = 0.99556
Epoch 23, Bag number 1000, Training Loss 0.00668, Training Accuracy = 0.99600
Beginning epoch 24
Epoch 24, Bag number 100, Training Loss 0.00025, Training Accuracy = 1.00000
Epoch 24, Bag number 200, Training Loss 0.00055, Training Accuracy = 1.00000
Epoch 24, Bag number 300, Training Loss 0.00088, Training Accuracy = 1.00000
Epoch 24, Bag number 400, Training Loss 0.00290, Training Accuracy = 0.99750
Epoch 24, Bag number 500, Training Loss 0.00238, Training Accuracy = 0.99800
Epoch 24, Bag number 600, Training Loss 0.00714, Training Accuracy = 0.99667
Epoch 24, Bag number 700, Training Loss 0.02106, Training Accuracy = 0.99429
Epoch 24, Bag number 800, Training Loss 0.02053, Training Accuracy = 0.99375
Epoch 24, Bag number 900, Training Loss 0.01851, Training Accuracy = 0.99444
Epoch 24, Bag number 1000, Training Loss 0.01884, Training Accuracy = 0.99400
Beginning epoch 25
Epoch 25, Bag number 100, Training Loss 0.11632, Training Accuracy = 0.97000
Epoch 25, Bag number 200, Training Loss 0.07315, Training Accuracy = 0.98000
Epoch 25, Bag number 300, Training Loss 0.06130, Training Accuracy = 0.98333
Epoch 25, Bag number 400, Training Loss 0.04885, Training Accuracy = 0.98500
Epoch 25, Bag number 500, Training Loss 0.04442, Training Accuracy = 0.98600
